Host_Cell,Host_Sys,Nbr_Cell,Nbr_Sys
318915_2,3G_F1,312527_2,3G_F1
318915_2,3G_F1,310017_2,3G_F1
318915_2,3G_F1,312527_3,3G_F1
318915_2,3G_F1,312534_2,3G_F1
318915_2,3G_F1,312575_3,3G_F1
318915_3,3G_F1,318915_1,3G_F1
318915_3,3G_F1,318915_2,3G_F1
318915_3,3G_F1,312573_2,3G_F1
318915_3,3G_F1,312527_3,3G_F1
318915_3,3G_F1,312527_1,3G_F1
318915_3,3G_F1,312526_3,3G_F1
318915_3,3G_F1,312534_3,3G_F1
318915_1,3G_F1,312574_1,3G_F1
318915_1,3G_F1,312575_1,3G_F1
318915_1,3G_F1,312546_3,3G_F1
318915_3,3G_F1,312575_3,3G_F1
318915_1,3G_F1,312537_3,3G_F1
318915_3,3G_F1,312573_3,3G_F1
318915_1,3G_F1,312571_3,3G_F1
318915_1,3G_F1,312573_3,3G_F1
318915_1,3G_F1,312588_2,3G_F1
318915_1,3G_F1,312571_1,3G_F1
318915_1,3G_F1,312571_2,3G_F1
318915_1,3G_F1,312576_1,3G_F1
318915_1,3G_F1,315533_2,3G_F1
318915_1,3G_F1,314513_3,3G_F1
318915_1,3G_F1,312576_3,3G_F1
318915_2,3G_F1,312538_3,3G_F1
318915_2,3G_F1,312533_3,3G_F1
318915_1,3G_F1,312568_2,3G_F1
318915_3,3G_F1,312567_2,3G_F1
318915_1,3G_F1,312585_2,3G_F1
318915_2,3G_F1,312526_1,3G_F1
318915_2,3G_F1,314513_2,3G_F1
318915_3,3G_F1,318981_1,3G_F1
318915_2,3G_F1,312574_2,3G_F1
318915_3,3G_F1,310017_3,3G_F1
318915_2,3G_F1,312530_3,3G_F1
318915_3,3G_F1,318981_2,3G_F1
318915_3,3G_F1,318981_3,3G_F1
318915_1,3G_F1,310828_1,3G_F1
318915_2,3G_F1,312571_2,3G_F1
318915_3,3G_F1,318917_2,3G_F1
318915_2,3G_F1,312572_2,3G_F1
318915_2,3G_F1,318913_3,3G_F1
318915_1,3G_F1,312576_2,3G_F1
318915_1,3G_F1,312538_3,3G_F1
318915_2,3G_F1,312536_3,3G_F1
318915_1,3G_F1,317621_2,3G_F1
318915_2,3G_F1,310017_3,3G_F1
318915_3,3G_F1,312523_3,3G_F1
318915_1,3G_F1,310828_2,3G_F1
318915_1,3G_F1,310828_3,3G_F1
318915_3,3G_F1,312526_2,3G_F1
318915_2,3G_F1,312530_2,3G_F1
318915_3,3G_F1,312572_2,3G_F1
318915_1,3G_F1,317841_3,3G_F1
318915_1,3G_F1,318976_3,3G_F1
318915_1,3G_F1,318981_2,3G_F1
318915_2,3G_F1,312534_1,3G_F1
318915_3,3G_F1,312527_2,3G_F1
318915_3,3G_F1,312524_3,3G_F1
318915_1,3G_F1,315157_2,3G_F1
318915_1,3G_F1,312572_2,3G_F1
318915_3,3G_F1,312572_3,3G_F1
318915_1,3G_F1,312581_2,3G_F1
318915_1,3G_F1,312581_1,3G_F1
318915_1,3G_F1,312585_3,3G_F1
318915_1,3G_F1,312581_3,3G_F1
318915_1,3G_F1,314789_3,3G_F1
318915_1,3G_F1,318985_3,3G_F1
318915_2,3G_F1,312526_2,3G_F1
318915_1,3G_F1,318978_1,3G_F1
318915_2,3G_F1,317621_2,3G_F1
318915_1,3G_F1,312585_1,3G_F1
318915_1,3G_F1,318880_1,3G_F1
318915_3,3G_F1,314083_2,3G_F1
318915_3,3G_F1,312581_3,3G_F1
318915_3,3G_F1,312571_3,3G_F1
318915_3,3G_F1,312525_3,3G_F1
318915_2,3G_F1,315152_3,3G_F1
318915_1,3G_F1,312534_1,3G_F1
318915_1,3G_F1,312570_2,3G_F1
318915_1,3G_F1,317841_1,3G_F1
318915_1,3G_F1,312569_2,3G_F1
318915_2,3G_F1,312526_3,3G_F1
318915_2,3G_F1,312573_2,3G_F1
318915_1,3G_F1,312567_2,3G_F1
318915_2,3G_F1,312530_1,3G_F1
318915_3,3G_F1,312568_2,3G_F1
318915_1,3G_F1,312527_3,3G_F1
318915_3,3G_F1,312566_2,3G_F1
318915_2,3G_F1,312525_3,3G_F1
318915_3,3G_F1,310278_2,3G_F1
318915_1,3G_F1,317621_3,3G_F1
318913_2,3G_F1,318913_3,3G_F1
318913_3,3G_F1,318913_2,3G_F1
318913_1,3G_F1,312538_3,3G_F1
318913_2,3G_F1,315152_2,3G_F1
318913_2,3G_F1,318927_3,3G_F1
318913_2,3G_F1,312538_2,3G_F1
318913_3,3G_F1,318913_1,3G_F1
318913_1,3G_F1,318913_3,3G_F1
318913_2,3G_F1,310928_1,3G_F1
318913_2,3G_F1,313002_2,3G_F1
318913_2,3G_F1,318913_1,3G_F1
318913_1,3G_F1,318913_2,3G_F1
318913_3,3G_F1,312538_3,3G_F1
318913_2,3G_F1,315152_1,3G_F1
318913_1,3G_F1,312538_2,3G_F1
318913_2,3G_F1,318985_2,3G_F1
318913_3,3G_F1,312533_2,3G_F1
318913_1,3G_F1,312537_2,3G_F1
318913_3,3G_F1,312533_3,3G_F1
318913_3,3G_F1,310017_1,3G_F1
318913_3,3G_F1,312533_1,3G_F1
318913_3,3G_F1,312575_2,3G_F1
318913_1,3G_F1,318985_2,3G_F1
318913_3,3G_F1,312534_2,3G_F1
318913_3,3G_F1,312537_2,3G_F1
318913_2,3G_F1,312533_2,3G_F1
318913_3,3G_F1,315152_3,3G_F1
318913_2,3G_F1,315152_3,3G_F1
318913_3,3G_F1,314513_3,3G_F1
318913_2,3G_F1,318927_2,3G_F1
318913_3,3G_F1,310017_2,3G_F1
318913_2,3G_F1,310928_2,3G_F1
318913_3,3G_F1,312588_2,3G_F1
318913_2,3G_F1,312460_1,3G_F1
318913_3,3G_F1,312527_2,3G_F1
318913_3,3G_F1,314513_2,3G_F1
318913_3,3G_F1,312534_3,3G_F1
318913_2,3G_F1,317621_2,3G_F1
318913_1,3G_F1,312533_2,3G_F1
318913_1,3G_F1,314513_2,3G_F1
318913_1,3G_F1,318985_3,3G_F1
318913_3,3G_F1,310017_3,3G_F1
318913_3,3G_F1,318985_3,3G_F1
318913_3,3G_F1,318927_3,3G_F1
318913_2,3G_F1,312537_2,3G_F1
318913_3,3G_F1,312536_3,3G_F1
318913_1,3G_F1,310928_1,3G_F1
318913_1,3G_F1,312538_1,3G_F1
318913_3,3G_F1,317621_2,3G_F1
318913_3,3G_F1,312571_2,3G_F1
318913_3,3G_F1,312536_2,3G_F1
318913_1,3G_F1,315152_1,3G_F1
318913_1,3G_F1,318927_3,3G_F1
318913_3,3G_F1,312569_3,3G_F1
318913_3,3G_F1,312530_1,3G_F1
318913_2,3G_F1,318088_2,3G_F1
318913_1,3G_F1,312543_3,3G_F1
318913_3,3G_F1,312534_1,3G_F1
318913_2,3G_F1,312538_3,3G_F1
318913_3,3G_F1,315152_1,3G_F1
318913_3,3G_F1,312527_1,3G_F1
318913_3,3G_F1,318915_2,3G_F1
318913_2,3G_F1,312572_2,3G_F1
318913_1,3G_F1,310017_2,3G_F1
318913_3,3G_F1,310928_1,3G_F1
318913_3,3G_F1,312576_2,3G_F1
318913_3,3G_F1,312460_3,3G_F1
318913_2,3G_F1,314513_2,3G_F1
318913_2,3G_F1,315157_2,3G_F1
318913_1,3G_F1,317621_2,3G_F1
318913_1,3G_F1,315157_2,3G_F1
318913_2,3G_F1,312550_2,3G_F1
318931_1,3G_F1,318931_2,3G_F1
318931_1,3G_F1,318931_3,3G_F1
318931_1,3G_F1,312555_3,3G_F1
318931_1,3G_F1,312555_2,3G_F1
318931_1,3G_F1,314509_1,3G_F1
318931_2,3G_F1,318931_1,3G_F1
318931_2,3G_F1,318931_3,3G_F1
318931_2,3G_F1,312554_1,3G_F1
318931_3,3G_F1,318092_3,3G_F1
318931_2,3G_F1,312554_2,3G_F1
318931_2,3G_F1,314509_1,3G_F1
318931_3,3G_F1,318092_1,3G_F1
318931_2,3G_F1,312548_1,3G_F1
318931_2,3G_F1,312555_3,3G_F1
318931_2,3G_F1,312551_1,3G_F1
318931_2,3G_F1,312550_1,3G_F1
318931_2,3G_F1,314509_2,3G_F1
318931_3,3G_F1,318931_1,3G_F1
318931_3,3G_F1,318931_2,3G_F1
318931_3,3G_F1,312544_3,3G_F1
318931_3,3G_F1,312555_3,3G_F1
318931_3,3G_F1,311028_1,3G_F1
318931_3,3G_F1,312554_1,3G_F1
318931_3,3G_F1,314789_3,3G_F1
318931_2,3G_F1,314789_2,3G_F1
318931_2,3G_F1,314789_1,3G_F1
318931_2,3G_F1,312550_3,3G_F1
318931_3,3G_F1,312557_2,3G_F1
318931_3,3G_F1,312557_1,3G_F1
318931_3,3G_F1,312555_1,3G_F1
318931_2,3G_F1,312549_2,3G_F1
318931_3,3G_F1,312557_3,3G_F1
318931_3,3G_F1,311028_2,3G_F1
318931_3,3G_F1,315592_3,3G_F1
318931_3,3G_F1,314509_1,3G_F1
318931_2,3G_F1,314509_3,3G_F1
318931_2,3G_F1,312551_3,3G_F1
318931_2,3G_F1,312555_2,3G_F1
318931_1,3G_F1,312557_1,3G_F1
318931_3,3G_F1,312554_3,3G_F1
318931_3,3G_F1,311933_1,3G_F1
318931_3,3G_F1,312558_1,3G_F1
318931_2,3G_F1,312549_1,3G_F1
318931_1,3G_F1,312555_1,3G_F1
318931_3,3G_F1,314789_2,3G_F1
318931_3,3G_F1,314789_1,3G_F1
318931_1,3G_F1,314789_2,3G_F1
318931_1,3G_F1,314789_1,3G_F1
318931_3,3G_F1,318089_3,3G_F1
318931_2,3G_F1,318929_3,3G_F1
318931_2,3G_F1,310728_1,3G_F1
318931_2,3G_F1,312548_2,3G_F1
318931_1,3G_F1,312554_1,3G_F1
318931_3,3G_F1,311898_3,3G_F1
318931_3,3G_F1,312565_1,3G_F1
318931_1,3G_F1,311898_3,3G_F1
318931_2,3G_F1,312548_3,3G_F1
318931_3,3G_F1,318089_1,3G_F1
318931_2,3G_F1,312551_2,3G_F1
318931_3,3G_F1,312548_3,3G_F1
318931_1,3G_F1,311898_2,3G_F1
318931_2,3G_F1,311898_2,3G_F1
318931_2,3G_F1,318770_3,3G_F1
318931_3,3G_F1,318929_2,3G_F1
318931_3,3G_F1,312564_1,3G_F1
318931_3,3G_F1,318089_2,3G_F1
318931_1,3G_F1,318929_3,3G_F1
318931_2,3G_F1,311898_3,3G_F1
318931_3,3G_F1,312545_3,3G_F1
318931_3,3G_F1,318929_3,3G_F1
318931_1,3G_F1,318929_1,3G_F1
318931_2,3G_F1,318929_2,3G_F1
318931_3,3G_F1,315535_3,3G_F1
318931_2,3G_F1,311990_1,3G_F1
318931_3,3G_F1,312551_3,3G_F1
318931_3,3G_F1,312572_1,3G_F1
318931_3,3G_F1,312549_3,3G_F1
318931_3,3G_F1,311990_3,3G_F1
318931_3,3G_F1,312558_3,3G_F1
318931_3,3G_F1,315288_2,3G_F1
318931_3,3G_F1,311990_1,3G_F1
318931_1,3G_F1,318929_2,3G_F1
318931_2,3G_F1,312552_2,3G_F1
318931_3,3G_F1,311028_3,3G_F1
318931_3,3G_F1,311897_2,3G_F1
318931_3,3G_F1,318770_3,3G_F1
318931_3,3G_F1,318983_3,3G_F1
318931_3,3G_F1,315535_1,3G_F1
318931_3,3G_F1,312550_1,3G_F1
318931_3,3G_F1,311897_1,3G_F1
318931_1,3G_F1,318770_3,3G_F1
318931_2,3G_F1,314789_3,3G_F1
318931_3,3G_F1,312559_3,3G_F1
318931_3,3G_F1,318917_1,3G_F1
318931_3,3G_F1,312564_3,3G_F1
318931_2,3G_F1,312545_3,3G_F1
318931_3,3G_F1,318092_2,3G_F1
318931_3,3G_F1,315535_2,3G_F1
318931_3,3G_F1,312565_2,3G_F1
318931_3,3G_F1,313826_2,3G_F1
318931_3,3G_F1,315592_2,3G_F1
318931_3,3G_F1,318929_1,3G_F1
318931_3,3G_F1,312569_1,3G_F1
318931_3,3G_F1,312558_2,3G_F1
318931_3,3G_F1,318880_1,3G_F1
318931_3,3G_F1,312547_1,3G_F1
318931_2,3G_F1,312550_2,3G_F1
318931_3,3G_F1,312563_1,3G_F1
318931_2,3G_F1,312544_3,3G_F1
318931_3,3G_F1,312564_2,3G_F1
318931_3,3G_F1,312553_3,3G_F1
318931_3,3G_F1,311898_2,3G_F1
318931_2,3G_F1,312552_1,3G_F1
318931_1,3G_F1,312550_1,3G_F1
318931_3,3G_F1,312554_2,3G_F1
318931_2,3G_F1,312546_1,3G_F1
318931_2,3G_F1,312546_3,3G_F1
318931_2,3G_F1,312583_1,3G_F1
318934_1,3G_F1,312519_1,3G_F1
318934_1,3G_F1,318934_2,3G_F1
318934_2,3G_F1,318934_1,3G_F1
318934_2,3G_F1,318934_3,3G_F1
318934_3,3G_F1,318934_2,3G_F1
318934_3,3G_F1,312519_1,3G_F1
318934_1,3G_F1,312523_2,3G_F1
318934_1,3G_F1,318934_3,3G_F1
318934_3,3G_F1,318934_1,3G_F1
318934_3,3G_F1,312523_2,3G_F1
318934_2,3G_F1,312519_1,3G_F1
318934_2,3G_F1,312523_2,3G_F1
318934_1,3G_F1,312525_2,3G_F1
318934_3,3G_F1,312525_3,3G_F1
318976_3,3G_F1,312571_3,3G_F1
318976_3,3G_F1,315157_3,3G_F1
318976_1,3G_F1,312560_3,3G_F1
318976_3,3G_F1,312568_3,3G_F1
318976_3,3G_F1,312567_2,3G_F1
318976_1,3G_F1,315157_1,3G_F1
318976_3,3G_F1,312568_2,3G_F1
318976_3,3G_F1,310278_2,3G_F1
318976_3,3G_F1,312571_2,3G_F1
318976_1,3G_F1,315157_3,3G_F1
318976_1,3G_F1,312569_3,3G_F1
318976_3,3G_F1,312569_3,3G_F1
318976_2,3G_F1,312571_3,3G_F1
318976_2,3G_F1,312571_1,3G_F1
318976_3,3G_F1,312575_3,3G_F1
318976_1,3G_F1,318976_3,3G_F1
318976_3,3G_F1,318976_1,3G_F1
318976_2,3G_F1,315157_2,3G_F1
318976_2,3G_F1,312571_2,3G_F1
318976_3,3G_F1,312567_3,3G_F1
318976_1,3G_F1,312568_2,3G_F1
318976_2,3G_F1,312568_2,3G_F1
318976_1,3G_F1,318976_2,3G_F1
318976_2,3G_F1,318976_1,3G_F1
318976_1,3G_F1,312569_2,3G_F1
318976_3,3G_F1,312527_3,3G_F1
318976_3,3G_F1,312566_2,3G_F1
318976_3,3G_F1,318985_3,3G_F1
318976_1,3G_F1,312571_1,3G_F1
318976_3,3G_F1,312571_1,3G_F1
318976_2,3G_F1,317841_1,3G_F1
318976_2,3G_F1,318976_3,3G_F1
318976_3,3G_F1,318976_2,3G_F1
318976_1,3G_F1,315157_2,3G_F1
318976_1,3G_F1,311990_2,3G_F1
318976_2,3G_F1,315157_3,3G_F1
318976_3,3G_F1,312588_3,3G_F1
318976_1,3G_F1,318880_2,3G_F1
318976_3,3G_F1,318915_3,3G_F1
318976_2,3G_F1,312567_2,3G_F1
318976_1,3G_F1,318860_3,3G_F1
318976_3,3G_F1,312534_3,3G_F1
318976_1,3G_F1,312567_2,3G_F1
318976_2,3G_F1,312570_3,3G_F1
318976_3,3G_F1,318915_1,3G_F1
318976_3,3G_F1,314513_3,3G_F1
318976_2,3G_F1,312569_2,3G_F1
318976_1,3G_F1,312568_1,3G_F1
318976_1,3G_F1,312570_1,3G_F1
318976_1,3G_F1,312583_3,3G_F1
318976_1,3G_F1,318880_1,3G_F1
318976_1,3G_F1,312569_1,3G_F1
318976_3,3G_F1,315592_3,3G_F1
318976_1,3G_F1,312585_1,3G_F1
318976_3,3G_F1,318917_2,3G_F1
318976_3,3G_F1,312547_2,3G_F1
318976_3,3G_F1,315157_2,3G_F1
318976_1,3G_F1,312560_2,3G_F1
318976_3,3G_F1,312569_2,3G_F1
318976_1,3G_F1,315533_1,3G_F1
318976_3,3G_F1,312585_3,3G_F1
318976_1,3G_F1,318860_2,3G_F1
318976_1,3G_F1,312570_2,3G_F1
318976_1,3G_F1,312588_3,3G_F1
318976_1,3G_F1,318880_3,3G_F1
318976_3,3G_F1,312573_3,3G_F1
318976_3,3G_F1,312572_3,3G_F1
318976_3,3G_F1,312572_2,3G_F1
318976_1,3G_F1,312571_3,3G_F1
318976_2,3G_F1,312569_3,3G_F1
318976_2,3G_F1,312570_2,3G_F1
318976_3,3G_F1,312572_1,3G_F1
318976_1,3G_F1,312561_3,3G_F1
318976_1,3G_F1,313005_2,3G_F1
318976_1,3G_F1,312570_3,3G_F1
318976_1,3G_F1,311990_3,3G_F1
318976_3,3G_F1,312565_3,3G_F1
318976_3,3G_F1,314083_2,3G_F1
318976_1,3G_F1,318978_1,3G_F1
318976_1,3G_F1,312575_1,3G_F1
318976_1,3G_F1,317841_1,3G_F1
318976_1,3G_F1,312585_3,3G_F1
318976_3,3G_F1,318981_1,3G_F1
318976_1,3G_F1,312561_2,3G_F1
318976_1,3G_F1,312572_2,3G_F1
318976_1,3G_F1,318917_2,3G_F1
318976_1,3G_F1,312557_2,3G_F1
318976_3,3G_F1,313005_2,3G_F1
318976_1,3G_F1,313005_3,3G_F1
318976_3,3G_F1,313005_3,3G_F1
318976_2,3G_F1,311898_3,3G_F1
318976_1,3G_F1,313005_1,3G_F1
318976_1,3G_F1,315145_2,3G_F1
318983_1,3G_F1,312565_3,3G_F1
318983_3,3G_F1,312565_3,3G_F1
318983_2,3G_F1,312566_3,3G_F1
318983_2,3G_F1,311897_3,3G_F1
318983_3,3G_F1,318983_2,3G_F1
318983_2,3G_F1,318983_3,3G_F1
318983_2,3G_F1,312565_2,3G_F1
318983_2,3G_F1,310278_1,3G_F1
318983_2,3G_F1,312547_1,3G_F1
318983_2,3G_F1,318092_2,3G_F1
318983_3,3G_F1,318765_1,3G_F1
318983_2,3G_F1,312565_3,3G_F1
318983_2,3G_F1,312564_3,3G_F1
318983_2,3G_F1,312547_3,3G_F1
318983_1,3G_F1,318765_1,3G_F1
318983_3,3G_F1,310278_3,3G_F1
318983_2,3G_F1,318917_1,3G_F1
318983_1,3G_F1,312566_3,3G_F1
318983_1,3G_F1,318983_2,3G_F1
318983_2,3G_F1,318983_1,3G_F1
318983_1,3G_F1,318983_3,3G_F1
318983_3,3G_F1,318983_1,3G_F1
318983_1,3G_F1,312565_2,3G_F1
318983_1,3G_F1,314449_1,3G_F1
318983_1,3G_F1,310278_1,3G_F1
318983_1,3G_F1,311897_3,3G_F1
318983_1,3G_F1,318092_2,3G_F1
318983_1,3G_F1,312564_3,3G_F1
318983_3,3G_F1,312566_3,3G_F1
318983_3,3G_F1,311897_3,3G_F1
318983_3,3G_F1,312547_1,3G_F1
318983_3,3G_F1,310278_1,3G_F1
318983_1,3G_F1,312547_1,3G_F1
318983_1,3G_F1,312565_1,3G_F1
318983_2,3G_F1,310278_2,3G_F1
318983_1,3G_F1,311028_3,3G_F1
318983_2,3G_F1,312575_2,3G_F1
318983_1,3G_F1,318092_3,3G_F1
318983_2,3G_F1,318765_1,3G_F1
318983_2,3G_F1,312547_2,3G_F1
318983_1,3G_F1,313731_2,3G_F1
318983_3,3G_F1,313731_2,3G_F1
318983_1,3G_F1,318931_3,3G_F1
318983_2,3G_F1,317633_1,3G_F1
318983_2,3G_F1,318917_3,3G_F1
318983_3,3G_F1,312564_3,3G_F1
318983_1,3G_F1,312567_1,3G_F1
318983_3,3G_F1,313731_3,3G_F1
318983_1,3G_F1,318917_1,3G_F1
318981_1,3G_F1,312575_3,3G_F1
318981_1,3G_F1,312527_3,3G_F1
318981_1,3G_F1,312567_2,3G_F1
318981_2,3G_F1,318981_3,3G_F1
318981_3,3G_F1,318981_2,3G_F1
318981_3,3G_F1,312527_3,3G_F1
318981_1,3G_F1,312571_3,3G_F1
318981_1,3G_F1,312568_2,3G_F1
318981_1,3G_F1,312534_3,3G_F1
318981_2,3G_F1,312527_3,3G_F1
318981_2,3G_F1,312575_3,3G_F1
318981_1,3G_F1,318981_2,3G_F1
318981_2,3G_F1,318981_1,3G_F1
318981_2,3G_F1,312573_3,3G_F1
318981_3,3G_F1,318915_3,3G_F1
318981_3,3G_F1,318981_1,3G_F1
318981_1,3G_F1,318981_3,3G_F1
318981_2,3G_F1,318915_3,3G_F1
318981_1,3G_F1,312538_3,3G_F1
318981_1,3G_F1,312568_3,3G_F1
318981_1,3G_F1,318915_3,3G_F1
318981_2,3G_F1,312571_3,3G_F1
318981_1,3G_F1,318985_3,3G_F1
318981_2,3G_F1,312573_2,3G_F1
318981_1,3G_F1,312573_3,3G_F1
318981_2,3G_F1,312568_2,3G_F1
318981_1,3G_F1,310278_2,3G_F1
318981_2,3G_F1,312567_2,3G_F1
318981_1,3G_F1,312547_2,3G_F1
318981_3,3G_F1,312567_2,3G_F1
318981_1,3G_F1,312569_3,3G_F1
318981_3,3G_F1,312526_3,3G_F1
318981_2,3G_F1,318915_1,3G_F1
318981_2,3G_F1,312534_3,3G_F1
318981_1,3G_F1,312523_3,3G_F1
318981_3,3G_F1,312523_3,3G_F1
318981_2,3G_F1,312572_2,3G_F1
318981_1,3G_F1,318976_3,3G_F1
318981_3,3G_F1,312572_3,3G_F1
318981_1,3G_F1,312572_3,3G_F1
318981_2,3G_F1,310278_2,3G_F1
318981_2,3G_F1,312572_3,3G_F1
318981_3,3G_F1,314083_2,3G_F1
318981_1,3G_F1,314083_2,3G_F1
318981_2,3G_F1,312585_3,3G_F1
318981_2,3G_F1,312571_2,3G_F1
318981_3,3G_F1,312575_3,3G_F1
318981_2,3G_F1,311898_3,3G_F1
318981_2,3G_F1,312573_1,3G_F1
318981_1,3G_F1,312525_3,3G_F1
318981_2,3G_F1,314083_2,3G_F1
318981_2,3G_F1,312568_3,3G_F1
318981_1,3G_F1,315157_2,3G_F1
318981_1,3G_F1,312566_2,3G_F1
318981_1,3G_F1,312585_3,3G_F1
318981_3,3G_F1,312534_3,3G_F1
318979_1,3G_F1,312559_1,3G_F1
318979_1,3G_F1,312553_3,3G_F1
318979_2,3G_F1,311990_3,3G_F1
318979_2,3G_F1,312560_1,3G_F1
318979_3,3G_F1,312553_3,3G_F1
318979_2,3G_F1,318979_3,3G_F1
318979_3,3G_F1,318979_2,3G_F1
318979_3,3G_F1,312560_1,3G_F1
318979_1,3G_F1,311990_3,3G_F1
318979_2,3G_F1,318880_1,3G_F1
318979_1,3G_F1,315592_2,3G_F1
318979_3,3G_F1,311990_3,3G_F1
318979_3,3G_F1,312560_3,3G_F1
318979_3,3G_F1,318979_1,3G_F1
318979_1,3G_F1,318979_3,3G_F1
318979_1,3G_F1,312559_2,3G_F1
318979_3,3G_F1,318880_1,3G_F1
318979_2,3G_F1,311990_1,3G_F1
318979_1,3G_F1,312559_3,3G_F1
318979_1,3G_F1,312553_2,3G_F1
318979_1,3G_F1,318979_2,3G_F1
318979_2,3G_F1,318979_1,3G_F1
318979_1,3G_F1,312560_3,3G_F1
318979_2,3G_F1,314509_3,3G_F1
318979_1,3G_F1,318880_1,3G_F1
318979_1,3G_F1,311990_1,3G_F1
318979_2,3G_F1,312560_3,3G_F1
318979_2,3G_F1,312553_3,3G_F1
318979_1,3G_F1,312569_1,3G_F1
318979_3,3G_F1,312559_3,3G_F1
318979_1,3G_F1,318089_2,3G_F1
318979_3,3G_F1,312569_1,3G_F1
318979_3,3G_F1,315592_2,3G_F1
318979_3,3G_F1,313005_1,3G_F1
318979_2,3G_F1,312569_1,3G_F1
318979_1,3G_F1,312560_1,3G_F1
318979_3,3G_F1,312549_3,3G_F1
318979_3,3G_F1,312559_2,3G_F1
318979_2,3G_F1,312553_2,3G_F1
318979_3,3G_F1,315145_2,3G_F1
318979_1,3G_F1,312557_2,3G_F1
318979_2,3G_F1,315145_2,3G_F1
318979_2,3G_F1,312549_3,3G_F1
318979_1,3G_F1,312553_1,3G_F1
318979_1,3G_F1,315145_2,3G_F1
318979_1,3G_F1,312549_3,3G_F1
318979_3,3G_F1,311990_1,3G_F1
318979_3,3G_F1,314509_3,3G_F1
318979_1,3G_F1,315145_1,3G_F1
318979_2,3G_F1,315592_2,3G_F1
318978_1,3G_F1,318978_2,3G_F1
318978_1,3G_F1,318978_3,3G_F1
318978_2,3G_F1,318978_1,3G_F1
318978_2,3G_F1,318978_3,3G_F1
318978_3,3G_F1,318978_1,3G_F1
318978_3,3G_F1,318978_2,3G_F1
318978_1,3G_F1,312588_3,3G_F1
318978_3,3G_F1,312588_3,3G_F1
318978_3,3G_F1,318880_2,3G_F1
318978_2,3G_F1,312585_3,3G_F1
318978_2,3G_F1,312585_2,3G_F1
318978_1,3G_F1,312585_3,3G_F1
318978_2,3G_F1,312576_3,3G_F1
318978_2,3G_F1,312574_1,3G_F1
318978_2,3G_F1,318880_2,3G_F1
318978_3,3G_F1,312570_2,3G_F1
318978_3,3G_F1,312585_3,3G_F1
318978_3,3G_F1,315157_1,3G_F1
318978_2,3G_F1,312537_3,3G_F1
318978_2,3G_F1,312588_2,3G_F1
318978_2,3G_F1,314513_3,3G_F1
318978_1,3G_F1,318985_3,3G_F1
318978_1,3G_F1,312588_2,3G_F1
318978_1,3G_F1,312585_1,3G_F1
318978_3,3G_F1,314513_3,3G_F1
318978_3,3G_F1,312569_2,3G_F1
318978_2,3G_F1,312570_2,3G_F1
318978_1,3G_F1,318089_2,3G_F1
318978_2,3G_F1,312583_3,3G_F1
318978_1,3G_F1,318880_2,3G_F1
318978_3,3G_F1,312571_1,3G_F1
318978_1,3G_F1,312583_3,3G_F1
318978_2,3G_F1,312569_2,3G_F1
318978_2,3G_F1,312576_1,3G_F1
318978_1,3G_F1,314513_3,3G_F1
318978_1,3G_F1,312571_1,3G_F1
318978_1,3G_F1,312586_3,3G_F1
318978_2,3G_F1,317621_1,3G_F1
318978_2,3G_F1,317621_2,3G_F1
318978_3,3G_F1,312570_1,3G_F1
318978_3,3G_F1,317841_1,3G_F1
318978_2,3G_F1,317621_3,3G_F1
318978_1,3G_F1,312569_2,3G_F1
318978_2,3G_F1,312571_1,3G_F1
318978_3,3G_F1,312574_1,3G_F1
318978_1,3G_F1,312574_1,3G_F1
318978_1,3G_F1,312570_1,3G_F1
318978_2,3G_F1,312581_1,3G_F1
318978_1,3G_F1,312544_3,3G_F1
318978_3,3G_F1,312588_2,3G_F1
318978_1,3G_F1,313005_2,3G_F1
318978_1,3G_F1,312568_2,3G_F1
318978_3,3G_F1,312583_3,3G_F1
318978_3,3G_F1,317621_3,3G_F1
318978_2,3G_F1,312588_3,3G_F1
318978_1,3G_F1,312561_2,3G_F1
318978_3,3G_F1,312561_2,3G_F1
318978_2,3G_F1,312561_2,3G_F1
318978_1,3G_F1,312575_1,3G_F1
318978_1,3G_F1,317621_1,3G_F1
318978_2,3G_F1,317841_1,3G_F1
318978_2,3G_F1,315533_2,3G_F1
318978_3,3G_F1,315533_1,3G_F1
318978_2,3G_F1,315533_1,3G_F1
318978_1,3G_F1,312546_3,3G_F1
318978_1,3G_F1,312569_1,3G_F1
318978_3,3G_F1,315533_3,3G_F1
318978_1,3G_F1,312538_3,3G_F1
318978_1,3G_F1,317841_1,3G_F1
318978_3,3G_F1,315533_2,3G_F1
318978_3,3G_F1,315157_2,3G_F1
318978_1,3G_F1,318860_2,3G_F1
318978_1,3G_F1,312537_3,3G_F1
318978_3,3G_F1,312581_1,3G_F1
318978_1,3G_F1,318860_3,3G_F1
318978_2,3G_F1,312581_2,3G_F1
318978_3,3G_F1,312581_3,3G_F1
318978_2,3G_F1,312585_1,3G_F1
318978_1,3G_F1,312581_1,3G_F1
318978_1,3G_F1,312534_1,3G_F1
318978_1,3G_F1,312572_2,3G_F1
318978_1,3G_F1,312567_2,3G_F1
318978_1,3G_F1,315157_1,3G_F1
318978_1,3G_F1,315145_2,3G_F1
318978_1,3G_F1,312557_2,3G_F1
318978_1,3G_F1,311990_2,3G_F1
318978_1,3G_F1,318976_1,3G_F1
