These cols are required for the NL stats import. ,,,,,,,,,,
"=> the RNC_BSC and NCELL_RNC_BSC are optional, if they are included, their text is concatenated to the start of the cell ids",,,,,,,,,,
"=> the CELL, NCELL, LAYER, NCELL_LAYER are all required.",,,,,,,,,,
"=> the stats can be raw (in which case they will be converted to % of total atts per cell), or pre-processed (assumed to be already in the % atts of total cell atts).  Note: the atts can be mr reports or counter attempts or whatever.",,,,,,,,,,
"=> is nbr, action, nl_size_new, dist are optional, click use if you have the data => these are good to have as they will be shown in the review dialog",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
RNC_BSC,CELL,LAYER,NCELL_RNC_BSC,NCELL,NCELL_LAYER,STATS,IS_NBR,ACTION,NL_SIZE_NEW,DIST_KM
,140720_2,LTE_F1,,140750_2,LTE_F1,9538,Y,,,3.872
,140720_3,LTE_F1,,140173_1,LTE_F1,8735,Y,,,4.216
,140720_3,LTE_F1,,141190_1,LTE_F1,6018,Y,,,8.903
,140720_3,LTE_F1,,140764_2,LTE_F1,6030,Y,,,7.967
,140720_3,LTE_F1,,147571_2,LTE_F1,2690,Y,,,0.318
,140720_1,LTE_F1,,140229_3,LTE_F1,8007,Y,,,4.219
,140720_1,LTE_F1,,140723_3,LTE_F1,71,Y,,,1.629
,140720_1,LTE_F1,,140731_3,LTE_F1,8635,Y,,,0.904
,140720_1,LTE_F1,,140948_3,LTE_F1,557,Y,,,4.115
,140720_3,LTE_F1,,140687_3,LTE_F1,7406,Y,,,9.114
,140720_1,LTE_F1,,140723_2,LTE_F1,9492,Y,,,2.36
,140720_3,LTE_F1,,140734_1,LTE_F1,8631,Y,,,9.176
,140720_1,LTE_F1,,144228_1,LTE_F1,4199,Y,,,5.854
,140720_2,LTE_F1,,144605_2,LTE_F1,5799,Y,,,3.133
,140720_1,LTE_F1,,146523_1,LTE_F1,5395,Y,,,4.997
,140720_3,LTE_F1,,140712_2,LTE_F1,8196,Y,,,4.84
,140720_3,LTE_F1,,146152_3,LTE_F1,6580,Y,,,0.339
,140720_2,LTE_F1,,141450_2,LTE_F1,9301,Y,,,6.393
,140720_1,LTE_F1,,140652_2,LTE_F1,9630,Y,,,9.53
,140720_3,LTE_F1,,141875_2,LTE_F1,8257,Y,,,1.002
,140720_3,LTE_F1,,144090_3,LTE_F1,8110,Y,,,5.237
,140720_3,LTE_F1,,140732_2,LTE_F1,5683,Y,,,0.356
,140720_3,LTE_F1,,144572_2,LTE_F1,3445,Y,,,3.207
,140720_1,LTE_F1,,140723_1,LTE_F1,966,Y,,,0.866
,140720_3,LTE_F1,,144686_3,LTE_F1,5792,Y,,,3.297
,140720_3,LTE_F1,,140745_3,LTE_F1,8313,Y,,,5.47
,140720_3,LTE_F1,,144610_3,LTE_F1,5624,Y,,,6.072
,140720_3,LTE_F1,,149340_2,LTE_F1,6102,Y,,,2.424
,140720_3,LTE_F1,,149340_1,LTE_F1,489,Y,,,2.057
,140720_2,LTE_F1,,149340_1,LTE_F1,8360,Y,,,7.472
,140720_2,LTE_F1,,140948_3,LTE_F1,261,Y,,,6.906
,140720_3,LTE_F1,,140750_3,LTE_F1,1044,Y,,,7.282
,140720_3,LTE_F1,,147572_2,LTE_F1,5273,Y,,,5.099
,140720_2,LTE_F1,,149340_2,LTE_F1,7456,Y,,,4.599
,140720_2,LTE_F1,,147571_1,LTE_F1,234,Y,,,4.974
,140720_2,LTE_F1,,144470_2,LTE_F1,5704,Y,,,1.575
,140720_2,LTE_F1,,140714_3,LTE_F1,5792,Y,,,0.69
,140720_2,LTE_F1,,146160_2,LTE_F1,3626,Y,,,4.634
,140720_2,LTE_F1,,144470_3,LTE_F1,327,Y,,,5.631
,140720_2,LTE_F1,,140714_1,LTE_F1,2953,Y,,,4.294
,140720_2,LTE_F1,,144608_3,LTE_F1,9919,Y,,,6.9
,140721_1,LTE_F1,,140721_3,LTE_F1,7937,Y,,,8.818
,140721_1,LTE_F1,,140721_2,LTE_F1,1759,Y,,,5.17
,140721_3,LTE_F1,,140687_3,LTE_F1,4626,Y,,,6.123
,140721_3,LTE_F1,,140654_3,LTE_F1,1628,Y,,,9.18
,140721_1,LTE_F1,,140642_2,LTE_F1,2734,Y,,,4.928
,140721_1,LTE_F1,,140730_3,LTE_F1,7706,Y,,,7.799
,140721_1,LTE_F1,,140722_2,LTE_F1,7870,Y,,,1.589
,140721_3,LTE_F1,,141499_3,LTE_F1,1310,Y,,,6.515
,140721_2,LTE_F1,,140695_1,LTE_F1,9775,Y,,,5.894
,140721_3,LTE_F1,,140745_3,LTE_F1,4401,Y,,,2.313
,140721_3,LTE_F1,,140730_3,LTE_F1,4404,Y,,,4.08
,140721_3,LTE_F1,,140948_3,LTE_F1,1460,Y,,,7.358
,140721_1,LTE_F1,,141499_1,LTE_F1,5867,Y,,,0.51
,140721_3,LTE_F1,,144471_1,LTE_F1,5773,Y,,,2.853
,140721_2,LTE_F1,,144575_2,LTE_F1,6607,Y,,,7.774
,140721_2,LTE_F1,,140688_1,LTE_F1,2652,Y,,,3.285
,140721_3,LTE_F1,,140686_2,LTE_F1,3960,Y,,,5.822
,140721_3,LTE_F1,,144682_3,LTE_F1,3212,Y,,,4.518
,140721_1,LTE_F1,,140649_3,LTE_F1,111,Y,,,6.567
,140721_3,LTE_F1,,141038_2,LTE_F1,9867,Y,,,3.022
,140721_1,LTE_F1,,140641_3,LTE_F1,8521,Y,,,9.223
,140721_3,LTE_F1,,140687_2,LTE_F1,3219,Y,,,9.032
,140721_2,LTE_F1,,140721_3,LTE_F1,6665,Y,,,9.231
,140721_2,LTE_F1,,140721_1,LTE_F1,2302,Y,,,3.323
,140721_2,LTE_F1,,144471_1,LTE_F1,7439,Y,,,1.584
,140721_2,LTE_F1,,146186_1,LTE_F1,1870,Y,,,7.611
,140721_3,LTE_F1,,146186_2,LTE_F1,5556,Y,,,8.516
,140721_2,LTE_F1,,141499_1,LTE_F1,9564,Y,,,7.131
,140721_2,LTE_F1,,140730_3,LTE_F1,6782,Y,,,4.699
,140721_1,LTE_F1,,144682_3,LTE_F1,4829,Y,,,8.643
,140721_2,LTE_F1,,146186_2,LTE_F1,8659,Y,,,3.365
,140721_3,LTE_F1,,140688_1,LTE_F1,1877,Y,,,4.08
,140721_3,LTE_F1,,144242_2,LTE_F1,4950,Y,,,5.802
,140721_2,LTE_F1,,141875_3,LTE_F1,6217,Y,,,9.01
,140721_1,LTE_F1,,140745_2,LTE_F1,484,Y,,,2.015
,140721_1,LTE_F1,,141875_3,LTE_F1,8750,Y,,,9.407
,140721_3,LTE_F1,,141875_3,LTE_F1,1721,Y,,,2.56
,140721_3,LTE_F1,,140689_3,LTE_F1,5754,Y,,,2.798
,140721_2,LTE_F1,,140642_2,LTE_F1,6836,Y,,,0.92
,140721_3,LTE_F1,,140695_1,LTE_F1,3168,Y,,,7.568
,140721_1,LTE_F1,,140641_1,LTE_F1,7324,Y,,,3.68
,140721_3,LTE_F1,,144575_3,LTE_F1,5267,Y,,,1.546
,140721_3,LTE_F1,,142992_3,LTE_F1,1058,Y,,,2.599
,140721_2,LTE_F1,,141499_3,LTE_F1,1206,Y,,,8.358
,140721_2,LTE_F1,,144471_3,LTE_F1,122,Y,,,0.565
,140721_3,LTE_F1,,140721_2,LTE_F1,1886,Y,,,4.7
,140721_3,LTE_F1,,140721_1,LTE_F1,8183,Y,,,5.607
,140721_3,LTE_F1,,140687_1,LTE_F1,8012,Y,,,2.428
,140721_1,LTE_F1,,140745_3,LTE_F1,7443,Y,,,1.276
,140721_1,LTE_F1,,140688_1,LTE_F1,1260,Y,,,4.688
,140721_3,LTE_F1,,144468_3,LTE_F1,8718,Y,,,8.157
,140721_1,LTE_F1,,146172_2,LTE_F1,81,Y,,,7.727
,140721_3,LTE_F1,,140642_2,LTE_F1,5172,Y,,,3.724
,140721_3,LTE_F1,,140670_2,LTE_F1,1104,Y,,,6.399
,140721_3,LTE_F1,,140643_2,LTE_F1,299,Y,,,9.938
,140721_1,LTE_F1,,144609_2,LTE_F1,2366,Y,,,1.951
,140721_3,LTE_F1,,146186_1,LTE_F1,1036,Y,,,5.676
,140721_1,LTE_F1,,144242_3,LTE_F1,5257,Y,,,5.386
,140721_3,LTE_F1,,140693_1,LTE_F1,8137,Y,,,2.268
,140721_3,LTE_F1,,144242_3,LTE_F1,7700,Y,,,9.001
,140721_1,LTE_F1,,144242_2,LTE_F1,4672,Y,,,2.889
,140721_2,LTE_F1,,144242_2,LTE_F1,5686,Y,,,3.43
,140721_1,LTE_F1,,146186_1,LTE_F1,7821,Y,,,0.235
,140721_3,LTE_F1,,146186_3,LTE_F1,1511,Y,,,5.164
,140721_3,LTE_F1,,144575_2,LTE_F1,4578,Y,,,4.566
,140721_1,LTE_F1,,141499_3,LTE_F1,4574,Y,,,7.838
,140721_3,LTE_F1,,144677_2,LTE_F1,8911,Y,,,8.934
,140721_1,LTE_F1,,144471_1,LTE_F1,9282,Y,,,9.375
,140721_2,LTE_F1,,140643_2,LTE_F1,317,Y,,,4.734
,140721_3,LTE_F1,,144677_1,LTE_F1,6288,Y,,,9.705
,140721_1,LTE_F1,,140641_2,LTE_F1,4249,Y,,,9.249
,140721_1,LTE_F1,,140642_1,LTE_F1,2431,Y,,,2.658
,140721_3,LTE_F1,,140643_1,LTE_F1,9304,Y,,,1.555
,140721_2,LTE_F1,,144242_3,LTE_F1,5443,Y,,,8.826
,140722_1,LTE_F1,,140722_3,LTE_F1,2201,Y,,,8.537
,140722_1,LTE_F1,,140722_2,LTE_F1,5738,Y,,,2.028
,140722_3,LTE_F1,,140166_2,LTE_F1,3794,Y,,,5.659
,140722_1,LTE_F1,,145283_3,LTE_F1,1146,Y,,,1.853
,140722_1,LTE_F1,,144472_2,LTE_F1,2083,Y,,,1.159
,140722_1,LTE_F1,,140724_3,LTE_F1,6613,Y,,,4.547
,140722_2,LTE_F1,,146168_2,LTE_F1,8188,Y,,,2.996
,140722_2,LTE_F1,,142992_3,LTE_F1,8643,Y,,,0.445
,140722_2,LTE_F1,,140724_3,LTE_F1,7026,Y,,,4.651
,140722_1,LTE_F1,,146172_2,LTE_F1,6521,Y,,,6.902
,140722_1,LTE_F1,,140715_3,LTE_F1,4637,Y,,,3.783
,140722_2,LTE_F1,,144366_2,LTE_F1,9830,Y,,,9.059
,140722_1,LTE_F1,,140715_2,LTE_F1,6529,Y,,,0.525
,140722_1,LTE_F1,,140649_3,LTE_F1,9600,Y,,,4.532
,140722_1,LTE_F1,,141499_3,LTE_F1,8982,Y,,,7.011
,140722_1,LTE_F1,,140743_1,LTE_F1,5238,Y,,,2.696
,140722_3,LTE_F1,,140716_1,LTE_F1,9052,Y,,,1.702
,140722_3,LTE_F1,,140948_3,LTE_F1,6682,Y,,,3.148
,140722_2,LTE_F1,,140722_3,LTE_F1,1353,Y,,,9.876
,140722_2,LTE_F1,,140722_1,LTE_F1,8888,Y,,,7.927
,140722_3,LTE_F1,,140710_3,LTE_F1,6627,Y,,,5.368
,140722_1,LTE_F1,,145283_2,LTE_F1,2257,Y,,,3.116
,140722_3,LTE_F1,,140724_3,LTE_F1,294,Y,,,4.211
,140722_2,LTE_F1,,146180_1,LTE_F1,2146,Y,,,4.16
,140722_2,LTE_F1,,140641_3,LTE_F1,9189,Y,,,0.565
,140722_2,LTE_F1,,144242_3,LTE_F1,6730,Y,,,7.862
,140722_2,LTE_F1,,146179_1,LTE_F1,8727,Y,,,8.327
,140722_3,LTE_F1,,140743_3,LTE_F1,8512,Y,,,2.88
,140722_2,LTE_F1,,146524_3,LTE_F1,1175,Y,,,0.295
,140722_2,LTE_F1,,146524_2,LTE_F1,4527,Y,,,6.185
,140722_1,LTE_F1,,140229_1,LTE_F1,6827,Y,,,8.355
,140722_3,LTE_F1,,140733_2,LTE_F1,6894,Y,,,4.399
,140722_2,LTE_F1,,140745_3,LTE_F1,1208,Y,,,2.465
,140722_2,LTE_F1,,147561_3,LTE_F1,1861,Y,,,2.504
,140722_3,LTE_F1,,146179_1,LTE_F1,4225,Y,,,6.468
,140722_3,LTE_F1,,140722_2,LTE_F1,247,Y,,,7.169
,140722_3,LTE_F1,,140722_1,LTE_F1,412,Y,,,6.54
,140722_3,LTE_F1,,140743_1,LTE_F1,8616,Y,,,1.369
,140722_3,LTE_F1,,146524_2,LTE_F1,7722,Y,,,3.774
,140722_3,LTE_F1,,146524_1,LTE_F1,8509,Y,,,2.938
,140722_3,LTE_F1,,146168_2,LTE_F1,9179,Y,,,3.504
,140722_3,LTE_F1,,146523_1,LTE_F1,7281,Y,,,0.942
,140722_3,LTE_F1,,146180_1,LTE_F1,9651,Y,,,8.155
,140722_3,LTE_F1,,146172_2,LTE_F1,6163,Y,,,7.548
,140722_3,LTE_F1,,140652_3,LTE_F1,3011,Y,,,3.232
,140722_3,LTE_F1,,146172_3,LTE_F1,652,Y,,,6.65
,140722_3,LTE_F1,,140755_2,LTE_F1,8649,Y,,,8.74
,140722_1,LTE_F1,,146523_1,LTE_F1,8196,Y,,,2.719
,140722_1,LTE_F1,,140755_2,LTE_F1,7814,Y,,,3.308
,140722_3,LTE_F1,,145283_3,LTE_F1,5637,Y,,,9.673
,140722_1,LTE_F1,,144366_2,LTE_F1,9578,Y,,,2.667
,140722_1,LTE_F1,,142992_3,LTE_F1,9023,Y,,,4.404
,140722_3,LTE_F1,,140641_3,LTE_F1,8049,Y,,,6.222
,140722_2,LTE_F1,,144472_2,LTE_F1,5425,Y,,,4.711
,140722_3,LTE_F1,,144472_2,LTE_F1,9823,Y,,,4.778
,140722_1,LTE_F1,,144605_2,LTE_F1,8971,Y,,,7.732
,140722_1,LTE_F1,,146524_2,LTE_F1,5598,Y,,,7.343
,140722_3,LTE_F1,,144605_2,LTE_F1,7196,Y,,,5.232
,140722_2,LTE_F1,,140715_2,LTE_F1,6344,Y,,,6.362
,140722_2,LTE_F1,,140743_1,LTE_F1,4882,Y,,,8.493
,140722_1,LTE_F1,,140641_3,LTE_F1,929,Y,,,2.429
,140722_2,LTE_F1,,140755_2,LTE_F1,6113,Y,,,9.511
,140722_2,LTE_F1,,146523_1,LTE_F1,8500,Y,,,5.616
,140722_3,LTE_F1,,140723_2,LTE_F1,6097,Y,,,3.052
,140722_1,LTE_F1,,146180_1,LTE_F1,6707,Y,,,7.079
,140722_2,LTE_F1,,140740_2,LTE_F1,2739,Y,,,6.618
,140722_2,LTE_F1,,140649_3,LTE_F1,3777,Y,,,4.615
,140722_3,LTE_F1,,146172_1,LTE_F1,9457,Y,,,6.998
,140722_3,LTE_F1,,144242_3,LTE_F1,8643,Y,,,5.027
,140722_2,LTE_F1,,140642_1,LTE_F1,2335,Y,,,9.739
,140722_2,LTE_F1,,140693_1,LTE_F1,1544,Y,,,7.084
,140722_3,LTE_F1,,140710_1,LTE_F1,3625,Y,,,7.106
,140722_1,LTE_F1,,146168_2,LTE_F1,660,Y,,,8.695
,140722_2,LTE_F1,,140948_3,LTE_F1,824,Y,,,6.473
,140722_3,LTE_F1,,140649_3,LTE_F1,9750,Y,,,4.562
,140722_1,LTE_F1,,140649_1,LTE_F1,3449,Y,,,2.51
,140722_3,LTE_F1,,140720_1,LTE_F1,7529,Y,,,6.607
,140722_2,LTE_F1,,146172_2,LTE_F1,5964,Y,,,3.388
,140722_2,LTE_F1,,140642_3,LTE_F1,8089,Y,,,6.596
,140722_3,LTE_F1,,140229_1,LTE_F1,3893,Y,,,1.408
,140722_3,LTE_F1,,140745_3,LTE_F1,3187,Y,,,5.919
,140722_3,LTE_F1,,140733_1,LTE_F1,7542,Y,,,3.498
,140722_3,LTE_F1,,140747_2,LTE_F1,3851,Y,,,4.07
,140722_2,LTE_F1,,141875_3,LTE_F1,8070,Y,,,9.372
,140722_2,LTE_F1,,144605_2,LTE_F1,5039,Y,,,0.727
,140722_1,LTE_F1,,140948_3,LTE_F1,3636,Y,,,6.53
,140722_3,LTE_F1,,142992_3,LTE_F1,6178,Y,,,7.475
,140722_3,LTE_F1,,144470_1,LTE_F1,5985,Y,,,0.554
,140722_2,LTE_F1,,144471_1,LTE_F1,4112,Y,,,6.645
,140722_2,LTE_F1,,140229_1,LTE_F1,3342,Y,,,9.519
,140722_1,LTE_F1,,144228_3,LTE_F1,2858,Y,,,4.303
,140722_1,LTE_F1,,140720_1,LTE_F1,966,Y,,,9.076
,140722_2,LTE_F1,,144228_3,LTE_F1,4716,Y,,,6.086
,140722_3,LTE_F1,,144228_3,LTE_F1,2882,Y,,,7.036
,140722_2,LTE_F1,,140484_2,LTE_F1,253,Y,,,1.383
,140722_1,LTE_F1,,140229_3,LTE_F1,720,Y,,,7.902
,140722_3,LTE_F1,,140747_1,LTE_F1,6481,Y,,,2.023
,140722_2,LTE_F1,,140229_3,LTE_F1,3628,Y,,,9.63
,140722_2,LTE_F1,,141499_3,LTE_F1,3959,Y,,,8.165
,140722_1,LTE_F1,,144243_3,LTE_F1,665,Y,,,6.867
,140722_3,LTE_F1,,140484_2,LTE_F1,6801,Y,,,9.021
,140722_3,LTE_F1,,140715_2,LTE_F1,7319,Y,,,7.838
,140722_2,LTE_F1,,140716_1,LTE_F1,4661,Y,,,7.792
,140722_1,LTE_F1,,140484_2,LTE_F1,3921,Y,,,2.745
,140722_3,LTE_F1,,141875_3,LTE_F1,1709,Y,,,8.918
,140722_3,LTE_F1,,140730_3,LTE_F1,3241,Y,,,2.064
,140722_3,LTE_F1,,144605_1,LTE_F1,1753,Y,,,3.135
,140722_1,LTE_F1,,144243_1,LTE_F1,4148,Y,,,2.589
,140722_3,LTE_F1,,140693_1,LTE_F1,104,Y,,,9.17
,140722_1,LTE_F1,,144609_2,LTE_F1,4464,Y,,,3.271
,140722_3,LTE_F1,,140642_1,LTE_F1,6008,Y,,,8.859
,140722_1,LTE_F1,,144472_1,LTE_F1,5352,Y,,,0.771
,140722_2,LTE_F1,,140723_2,LTE_F1,4735,Y,,,9.791
,140722_2,LTE_F1,,146152_1,LTE_F1,291,Y,,,3.466
,140722_2,LTE_F1,,140721_1,LTE_F1,7552,Y,,,4.569
,140722_1,LTE_F1,,146172_1,LTE_F1,6480,Y,,,4.337
,140722_3,LTE_F1,,146179_3,LTE_F1,6058,Y,,,7.228
,140722_3,LTE_F1,,144472_3,LTE_F1,769,Y,,,7.278
,140722_3,LTE_F1,,146524_3,LTE_F1,1050,Y,,,7.532
,140722_3,LTE_F1,,144609_2,LTE_F1,8792,Y,,,0.525
,140722_2,LTE_F1,,144609_2,LTE_F1,3600,Y,,,8.716
,140722_1,LTE_F1,,144563_2,LTE_F1,929,Y,,,8.348
,140722_3,LTE_F1,,141499_3,LTE_F1,9618,Y,,,3.048
,140722_1,LTE_F1,,140750_2,LTE_F1,1067,Y,,,8.29
,140722_2,LTE_F1,,144575_1,LTE_F1,3918,Y,,,7.487
,140722_1,LTE_F1,,146524_3,LTE_F1,6724,Y,,,8.936
,140722_3,LTE_F1,,146180_3,LTE_F1,9806,Y,,,7.272
,140722_2,LTE_F1,,140750_2,LTE_F1,419,Y,,,2.773
,140722_2,LTE_F1,,144243_1,LTE_F1,1086,Y,,,1.223
,140722_3,LTE_F1,,140740_2,LTE_F1,5578,Y,,,2.891
,140722_1,LTE_F1,,146179_1,LTE_F1,6215,Y,,,0.519
,140722_3,LTE_F1,,140710_2,LTE_F1,9007,Y,,,6.914
,140722_2,LTE_F1,,140649_1,LTE_F1,8499,Y,,,2.5
,140722_1,LTE_F1,,140740_2,LTE_F1,3538,Y,,,7.332
,140722_2,LTE_F1,,140733_2,LTE_F1,2337,Y,,,8.209
,140722_2,LTE_F1,,144563_2,LTE_F1,1175,Y,,,4.401
,140722_1,LTE_F1,,146163_2,LTE_F1,2627,Y,,,1.418
,140722_3,LTE_F1,,140750_2,LTE_F1,10,Y,,,1.885
,140722_3,LTE_F1,,140229_3,LTE_F1,9138,Y,,,4.509
,140722_3,LTE_F1,,144680_3,LTE_F1,188,Y,,,3.424
,140722_3,LTE_F1,,144563_3,LTE_F1,2159,Y,,,8.477
,140722_2,LTE_F1,,140731_1,LTE_F1,3466,Y,,,7.523
,140722_1,LTE_F1,,140745_3,LTE_F1,1705,Y,,,2.354
,140722_1,LTE_F1,,144601_2,LTE_F1,4573,Y,,,0.467
,140722_2,LTE_F1,,146163_2,LTE_F1,498,Y,,,3.059
,140722_3,LTE_F1,,144470_3,LTE_F1,9129,Y,,,7.367
,140722_1,LTE_F1,,140723_2,LTE_F1,9511,Y,,,2.77
,140722_3,LTE_F1,,144366_2,LTE_F1,4374,Y,,,0.498
,140722_3,LTE_F1,,140747_3,LTE_F1,23,Y,,,8.614
,140722_3,LTE_F1,,146163_2,LTE_F1,5381,Y,,,1.133
,140722_2,LTE_F1,,140652_3,LTE_F1,3377,Y,,,1.48
,140722_1,LTE_F1,,140642_1,LTE_F1,2731,Y,,,6.132
,140722_2,LTE_F1,,140642_2,LTE_F1,1374,Y,,,7.652
,140722_1,LTE_F1,,144242_3,LTE_F1,844,Y,,,4.327
,140722_3,LTE_F1,,144563_2,LTE_F1,5235,Y,,,8.686
,140722_3,LTE_F1,,147561_3,LTE_F1,2589,Y,,,8.083
,140722_1,LTE_F1,,140695_1,LTE_F1,5460,Y,,,0.384
,140722_2,LTE_F1,,141499_1,LTE_F1,8817,Y,,,9.584
,140722_1,LTE_F1,,140733_2,LTE_F1,2920,Y,,,5.862
,140723_2,LTE_F1,,146168_2,LTE_F1,8966,Y,,,7.874
,140723_2,LTE_F1,,144605_3,LTE_F1,4394,Y,,,7.236
,140723_1,LTE_F1,,140723_2,LTE_F1,9048,Y,,,4.162
,140723_2,LTE_F1,,140723_1,LTE_F1,6342,Y,,,7.806
,140723_2,LTE_F1,,144605_1,LTE_F1,440,Y,,,1.269
,140723_2,LTE_F1,,140723_3,LTE_F1,7934,Y,,,7.425
,140723_3,LTE_F1,,140723_2,LTE_F1,3653,Y,,,8.663
,140723_1,LTE_F1,,146168_3,LTE_F1,6752,Y,,,8.42
,140723_1,LTE_F1,,144601_3,LTE_F1,3838,Y,,,6.114
,140723_3,LTE_F1,,146149_1,LTE_F1,4816,Y,,,6.109
,140723_3,LTE_F1,,146149_2,LTE_F1,744,Y,,,8.465
,140723_2,LTE_F1,,140166_3,LTE_F1,4999,Y,,,8.278
,140723_2,LTE_F1,,144563_3,LTE_F1,6539,Y,,,6.784
,140723_1,LTE_F1,,144612_2,LTE_F1,1028,Y,,,0.934
,140723_3,LTE_F1,,140713_2,LTE_F1,720,Y,,,7.511
,140723_3,LTE_F1,,146168_3,LTE_F1,3404,Y,,,5.914
,140723_1,LTE_F1,,140723_3,LTE_F1,7278,Y,,,9.081
,140723_3,LTE_F1,,140723_1,LTE_F1,8345,Y,,,6.518
,140723_3,LTE_F1,,140764_2,LTE_F1,2512,Y,,,8.27
,140723_2,LTE_F1,,140166_1,LTE_F1,8659,Y,,,7.673
,140723_3,LTE_F1,,140733_3,LTE_F1,8812,Y,,,0.906
,140723_3,LTE_F1,,144605_3,LTE_F1,2527,Y,,,4.768
,140723_1,LTE_F1,,140728_1,LTE_F1,1878,Y,,,0.614
,140723_2,LTE_F1,,140733_1,LTE_F1,3856,Y,,,3.384
,140723_3,LTE_F1,,144612_3,LTE_F1,4746,Y,,,2.356
,140723_2,LTE_F1,,140166_2,LTE_F1,1069,Y,,,5.054
,140723_2,LTE_F1,,140733_2,LTE_F1,1482,Y,,,1.08
,140723_1,LTE_F1,,140755_2,LTE_F1,1329,Y,,,8.088
,140723_2,LTE_F1,,140755_2,LTE_F1,9503,Y,,,5.129
,140723_1,LTE_F1,,144563_3,LTE_F1,6553,Y,,,0.927
,140723_3,LTE_F1,,140755_2,LTE_F1,3981,Y,,,7.247
,140723_2,LTE_F1,,140745_3,LTE_F1,5156,Y,,,5.655
,140723_1,LTE_F1,,140166_1,LTE_F1,3860,Y,,,3.573
,140723_2,LTE_F1,,144605_2,LTE_F1,7085,Y,,,0.695
,140723_3,LTE_F1,,146182_3,LTE_F1,808,Y,,,1.912
,140723_3,LTE_F1,,140725_2,LTE_F1,6608,Y,,,1.934
,140723_2,LTE_F1,,144472_2,LTE_F1,6749,Y,,,2.27
,140723_2,LTE_F1,,140649_1,LTE_F1,7666,Y,,,7.874
,140723_2,LTE_F1,,140229_2,LTE_F1,7638,Y,,,3.63
,140723_2,LTE_F1,,144470_1,LTE_F1,2136,Y,,,1.238
,140723_3,LTE_F1,,140750_2,LTE_F1,353,Y,,,5.834
,140723_3,LTE_F1,,140713_3,LTE_F1,9376,Y,,,8.269
,140723_3,LTE_F1,,140733_1,LTE_F1,4065,Y,,,9.349
,140723_3,LTE_F1,,146182_2,LTE_F1,5004,Y,,,0.155
,140723_3,LTE_F1,,144601_3,LTE_F1,2388,Y,,,8.712
,140723_3,LTE_F1,,146182_1,LTE_F1,3572,Y,,,0.987
,140723_3,LTE_F1,,142992_3,LTE_F1,9172,Y,,,1.512
,140723_3,LTE_F1,,144225_1,LTE_F1,6885,Y,,,3.541
,140723_3,LTE_F1,,140759_3,LTE_F1,5748,Y,,,7.402
,140723_2,LTE_F1,,146172_2,LTE_F1,7873,Y,,,3.128
,140723_1,LTE_F1,,144612_1,LTE_F1,1142,Y,,,7.099
,140723_1,LTE_F1,,146168_2,LTE_F1,4975,Y,,,3.635
,140723_2,LTE_F1,,146168_3,LTE_F1,650,Y,,,8.925
,140723_2,LTE_F1,,140750_2,LTE_F1,4111,Y,,,7.711
,140723_2,LTE_F1,,145283_3,LTE_F1,5184,Y,,,6.064
,140723_1,LTE_F1,,140740_1,LTE_F1,5803,Y,,,6.403
,140723_2,LTE_F1,,146179_3,LTE_F1,3609,Y,,,9.388
,140723_2,LTE_F1,,144470_3,LTE_F1,213,Y,,,9.805
,140723_3,LTE_F1,,146146_3,LTE_F1,1044,Y,,,0.739
,140723_3,LTE_F1,,140720_1,LTE_F1,2526,Y,,,5.557
,140723_2,LTE_F1,,146149_2,LTE_F1,4034,Y,,,9.026
,140723_3,LTE_F1,,144563_3,LTE_F1,1463,Y,,,4.097
,140723_3,LTE_F1,,140645_3,LTE_F1,9860,Y,,,0.127
,140723_2,LTE_F1,,140229_3,LTE_F1,6559,Y,,,8.567
,140723_2,LTE_F1,,140720_1,LTE_F1,1891,Y,,,2.31
,140723_3,LTE_F1,,140728_3,LTE_F1,9543,Y,,,1.701
,140723_3,LTE_F1,,140652_3,LTE_F1,5909,Y,,,1.437
,140723_3,LTE_F1,,144612_2,LTE_F1,4127,Y,,,5.052
,140723_3,LTE_F1,,140713_1,LTE_F1,6596,Y,,,6.124
,140723_2,LTE_F1,,140733_3,LTE_F1,8609,Y,,,2.528
,140723_3,LTE_F1,,141879_3,LTE_F1,6954,Y,,,9.304
,140723_1,LTE_F1,,140166_3,LTE_F1,7073,Y,,,8.917
,140723_2,LTE_F1,,146172_1,LTE_F1,217,Y,,,9.259
,140723_3,LTE_F1,,140755_3,LTE_F1,1131,Y,,,5.077
,140723_3,LTE_F1,,146149_3,LTE_F1,7688,Y,,,3.546
,140723_1,LTE_F1,,140484_3,LTE_F1,8667,Y,,,8.844
,140723_1,LTE_F1,,140640_2,LTE_F1,3040,Y,,,5.116
,140723_1,LTE_F1,,140755_1,LTE_F1,6697,Y,,,9.602
,140723_1,LTE_F1,,144601_1,LTE_F1,788,Y,,,2.504
,140723_2,LTE_F1,,140710_1,LTE_F1,9212,Y,,,8.178
,140723_2,LTE_F1,,144228_3,LTE_F1,3006,Y,,,5.632
,140723_3,LTE_F1,,144606_3,LTE_F1,1061,Y,,,2.812
,140723_1,LTE_F1,,140733_1,LTE_F1,857,Y,,,5.278
,140723_1,LTE_F1,,144605_3,LTE_F1,1021,Y,,,3.736
,140723_1,LTE_F1,,140484_1,LTE_F1,9731,Y,,,1.174
