Site,Sitename,Cell,System,Status,Type,PCI_SC_BCCH_PN,BSIC,LON,LAT,Az,Ant_HBW,Ant_type,MDT,EDT,Ht,Obj_Size,Comment
33256,Port Melbourne South -O,14845,3G,On-Air,Non-IBS,203,0,144.934,-37.8335,240,65,742215,0,4,20.7,150,
33256,Port Melbourne South -O,14846,3G,On-Air,Non-IBS,204,0,144.934,-37.8335,340,65,742215,0,4,20.7,150,
33257,East Carnegie -O,14854,3G,On-Air,Non-IBS,217,0,145.055,-37.8858,0,65,742215,0,4,15,150,
33257,East Carnegie -O,14855,3G,On-Air,Non-IBS,218,0,145.055,-37.8858,120,65,742215,0,4,15,150,
33257,East Carnegie -O,14856,3G,On-Air,Non-IBS,219,0,145.055,-37.8858,240,65,742215,0,4,15,150,
33258,West Meadows -O,14874,3G,On-Air,Non-IBS,157,0,144.88,-37.6855,20,65,742215,0,4,25,150,
33258,West Meadows -O,14875,3G,On-Air,Non-IBS,158,0,144.88,-37.6855,120,65,742215,0,4,25,150,
33258,West Meadows -O,14876,3G,On-Air,Non-IBS,159,0,144.88,-37.6855,270,65,742215,0,4,25,150,
33259,Flinders St Station -O,14894,3G,On-Air,Non-IBS,106,0,144.965,-37.8177,0,65,742215,0,9,43,150,
33259,Flinders St Station -O,14895,3G,On-Air,Non-IBS,107,0,144.965,-37.8177,90,65,742215,0,9,43,150,
33259,Flinders St Station -O,14896,3G,On-Air,Non-IBS,108,0,144.965,-37.8177,180,65,742215,0,9,43,150,
33260,RMIT -O,14914,3G,On-Air,Non-IBS,13,0,144.964,-37.808,0,65,742215,0,7,37,150,
33260,RMIT -O,14915,3G,On-Air,Non-IBS,14,0,144.964,-37.808,120,65,742215,0,7,37,150,
33260,RMIT -O,14916,3G,On-Air,Non-IBS,15,0,144.964,-37.808,240,65,742215,0,7,27,150,
33265,Fairfield North -O,14994,3G,On-Air,Non-IBS,175,0,145.023,-37.7703,0,65,742215,0,4,23.5,150,
33265,Fairfield North -O,14995,3G,On-Air,Non-IBS,176,0,145.023,-37.7703,120,65,742215,0,4,23.5,150,
33265,Fairfield North -O,14996,3G,On-Air,Non-IBS,177,0,145.023,-37.7703,240,65,742215,0,2,23.5,150,
33267,Queensbridge -O,15014,3G,On-Air,Non-IBS,97,0,144.96,-37.8263,120,65,742215,0,4,28,150,
33267,Queensbridge -O,15015,3G,On-Air,Non-IBS,98,0,144.96,-37.8263,240,65,742215,0,4,28,150,
33267,Queensbridge -O,15016,3G,On-Air,Non-IBS,99,0,144.96,-37.8263,330,65,742215,0,4,28,150,
33274,Brunswick East -O,15074,3G,On-Air,Non-IBS,256,0,144.971,-37.7675,0,65,742215,0,4,12,150,
33274,Brunswick East -O,15075,3G,On-Air,Non-IBS,257,0,144.971,-37.7675,120,65,742215,0,4,12,150,
33274,Brunswick East -O,15076,3G,On-Air,Non-IBS,258,0,144.971,-37.7675,210,65,742215,0,4,12,150,
33275,Beaumaris Bay -O,15084,3G,On-Air,Non-IBS,34,0,145.062,-37.9867,0,65,742215,0,2,25.7,150,
33275,Beaumaris Bay -O,15085,3G,On-Air,Non-IBS,35,0,145.062,-37.9867,120,65,742215,0,2,25.7,150,
33275,Beaumaris Bay -O,15086,3G,On-Air,Non-IBS,36,0,145.062,-37.9867,270,65,742215,0,4,25.7,150,
33276,Alfred Hospital -O,15094,3G,On-Air,Non-IBS,136,0,144.983,-37.8486,10,65,742215,0,6,19.03,150,
33276,Alfred Hospital -O,15095,3G,On-Air,Non-IBS,137,0,144.983,-37.8486,130,65,742215,0,6,20.55,150,
33276,Alfred Hospital -O,15096,3G,On-Air,Non-IBS,138,0,144.983,-37.8486,220,65,742215,0,6,22.7,150,
33277,Hawthorn South -O,15104,3G,On-Air,Non-IBS,415,0,145.033,-37.8404,0,65,742265,0,4,15.4,150,
33277,Hawthorn South -O,15105,3G,On-Air,Non-IBS,416,0,145.033,-37.8404,120,65,742265,0,4,15.4,150,
33277,Hawthorn South -O,15106,3G,On-Air,Non-IBS,417,0,145.033,-37.8404,240,65,742265,0,4,15.4,150,
33278,Carnegie -O,15114,3G,On-Air,Non-IBS,361,0,145.044,-37.8912,0,65,742215,0,4,14,150,
33278,Carnegie -O,15115,3G,On-Air,Non-IBS,362,0,145.044,-37.8912,120,65,742215,0,4,14,150,
33278,Carnegie -O,15116,3G,On-Air,Non-IBS,363,0,145.044,-37.8912,240,65,742215,0,4,14,150,
33281,Southbank South -O,15144,3G,On-Air,Non-IBS,154,0,144.957,-37.8408,0,65,742215,0,4,12.4,150,
33281,Southbank South -O,15145,3G,On-Air,Non-IBS,155,0,144.957,-37.8408,100,65,742215,0,4,12.4,150,
33281,Southbank South -O,15146,3G,On-Air,Non-IBS,156,0,144.957,-37.8408,240,65,742215,0,4,12.4,150,
33284,East Malvern -O,15174,3G,On-Air,Non-IBS,214,0,145.066,-37.874,30,65,742215,0,4,19.5,150,
33284,East Malvern -O,15175,3G,On-Air,Non-IBS,215,0,145.066,-37.874,150,65,742215,0,4,19.5,150,
33284,East Malvern -O,15176,3G,On-Air,Non-IBS,216,0,145.066,-37.874,270,65,742215,0,4,19.5,150,
33299,Spotswood -O,15374,3G,On-Air,Non-IBS,229,0,144.892,-37.8388,60,65,742215,0,4,17,150,
33299,Spotswood -O,15375,3G,On-Air,Non-IBS,230,0,144.892,-37.8388,180,65,742215,0,4,17,150,
33299,Spotswood -O,15376,3G,On-Air,Non-IBS,231,0,144.892,-37.8388,300,65,742215,0,4,17,150,
33308,Malvern -O,15464,3G,On-Air,Non-IBS,334,0,145.029,-37.8528,0,65,742215,0,4,12,150,
33308,Malvern -O,15465,3G,On-Air,Non-IBS,335,0,145.029,-37.8528,120,65,742215,0,4,12,150,
33308,Malvern -O,15466,3G,On-Air,Non-IBS,336,0,145.029,-37.8528,260,65,742215,0,4,12,150,
33309,Glenferrie -O,15474,3G,On-Air,Non-IBS,382,0,145.035,-37.8174,0,65,742215,0,4,20,150,
33309,Glenferrie -O,15475,3G,On-Air,Non-IBS,383,0,145.035,-37.8174,120,65,742215,0,4,20,150,
33309,Glenferrie -O,15476,3G,On-Air,Non-IBS,384,0,145.035,-37.8174,220,65,742215,0,4,20,150,
33316,Pascoe Vale South -O,15544,3G,On-Air,Non-IBS,61,0,144.945,-37.741,0,65,742215,0,4,12,150,
33316,Pascoe Vale South -O,15545,3G,On-Air,Non-IBS,62,0,144.945,-37.741,120,65,742215,0,4,12,150,
33316,Pascoe Vale South -O,15546,3G,On-Air,Non-IBS,63,0,144.945,-37.741,240,65,742215,0,4,12,150,
33317,Essendon West -O,15554,3G,On-Air,Non-IBS,409,0,144.883,-37.7534,90,65,742215,0,4,14,150,
33317,Essendon West -O,15555,3G,On-Air,Non-IBS,410,0,144.883,-37.7534,210,65,742215,0,4,14,150,
33317,Essendon West -O,15556,3G,On-Air,Non-IBS,411,0,144.883,-37.7534,330,65,742215,0,4,14,150,
33318,Tottenham Station -O,15564,3G,On-Air,Non-IBS,274,0,144.861,-37.7935,20,65,742215,0,4,24.5,150,
33318,Tottenham Station -O,15565,3G,On-Air,Non-IBS,275,0,144.861,-37.7935,120,65,742215,0,4,24.5,150,
33318,Tottenham Station -O,15566,3G,On-Air,Non-IBS,276,0,144.861,-37.7935,240,65,742215,0,4,24.5,150,
33319,Whitten Oval -O,15574,3G,On-Air,Non-IBS,265,0,144.878,-37.8044,60,65,742215,0,4,24.5,150,
33319,Whitten Oval -O,15575,3G,On-Air,Non-IBS,266,0,144.878,-37.8044,180,65,742215,0,4,24.5,150,
33319,Whitten Oval -O,15576,3G,On-Air,Non-IBS,267,0,144.878,-37.8044,300,65,742215,0,4,24.5,150,
33320,Moonee Ponds Central -O,15594,3G,On-Air,Non-IBS,151,0,144.923,-37.768,0,65,742215,0,4,32,150,
33320,Moonee Ponds Central -O,15595,3G,On-Air,Non-IBS,152,0,144.923,-37.768,120,65,742215,0,4,32,150,
33320,Moonee Ponds Central -O,15596,3G,On-Air,Non-IBS,153,0,144.923,-37.768,240,65,742215,0,4,32,150,
33321,Melbourne Central Macro -O,15604,3G,On-Air,Non-IBS,94,0,144.963,-37.8128,0,65,742215,0,4,22,150,
33321,Melbourne Central Macro -O,15605,3G,On-Air,Non-IBS,95,0,144.963,-37.8128,120,65,742215,0,4,22,150,
33321,Melbourne Central Macro -O,15606,3G,On-Air,Non-IBS,96,0,144.963,-37.8128,230,65,742215,0,4,22,150,
33322,Exhibition Exchange -O,15614,3G,On-Air,Non-IBS,115,0,144.969,-37.8116,0,65,742215,0,4,27.65,150,
33322,Exhibition Exchange -O,15615,3G,On-Air,Non-IBS,116,0,144.969,-37.8116,120,65,742215,0,4,31.8,150,
33322,Exhibition Exchange -O,15616,3G,On-Air,Non-IBS,117,0,144.969,-37.8116,240,65,742215,0,4,27.65,150,
33323,Malvern West -O,15624,3G,On-Air,Non-IBS,331,0,145.019,-37.857,0,65,742215,0,4,13.56,150,
33323,Malvern West -O,15625,3G,On-Air,Non-IBS,332,0,145.019,-37.857,120,65,742215,0,4,13.56,150,
33323,Malvern West -O,15626,3G,On-Air,Non-IBS,333,0,145.019,-37.857,240,65,742215,0,4,13.56,150,
33324,THORNBURY SOUTH -O,15634,3G,On-Air,Non-IBS,274,0,144.999,-37.7637,120,65,742215,0,2,13,150,
33324,THORNBURY SOUTH -O,15635,3G,On-Air,Non-IBS,275,0,144.999,-37.7637,240,65,742215,0,2,13,150,
33324,THORNBURY SOUTH -O,15636,3G,On-Air,Non-IBS,276,0,144.999,-37.7637,340,65,742215,0,2,13,150,
33325,FITZROY WEST -O,15644,3G,On-Air,Non-IBS,46,0,144.976,-37.7868,90,65,742215,0,4,17,150,
33325,FITZROY WEST -O,15645,3G,On-Air,Non-IBS,47,0,144.976,-37.7868,210,65,742215,0,4,17,150,
33325,FITZROY WEST -O,15646,3G,On-Air,Non-IBS,48,0,144.976,-37.7868,330,65,742215,0,4,17,150,
33326,Brighton West -O,15654,3G,On-Air,Non-IBS,277,0,144.985,-37.9107,0,65,742215,0,4,14.7,150,
33326,Brighton West -O,15655,3G,On-Air,Non-IBS,278,0,144.985,-37.9107,90,65,742215,0,4,14.7,150,
33326,Brighton West -O,15656,3G,On-Air,Non-IBS,279,0,144.985,-37.9107,180,65,742215,0,4,14.7,150,
33327,Portside Park -O,15664,3G,On-Air,Non-IBS,208,0,144.92,-37.8226,20,65,742215,0,6,27,150,
33327,Portside Park -O,15665,3G,On-Air,Non-IBS,209,0,144.92,-37.8226,140,65,742215,0,5,27,150,
33327,Portside Park -O,15666,3G,On-Air,Non-IBS,210,0,144.92,-37.8226,260,65,742215,0,6,27,150,
33328,Preston East -O,15674,3G,On-Air,Non-IBS,178,0,145.02,-37.7554,0,65,742215,0,4,21.5,150,
33328,Preston East -O,15675,3G,On-Air,Non-IBS,179,0,145.02,-37.7554,120,65,742215,0,4,21.5,150,
33328,Preston East -O,15676,3G,On-Air,Non-IBS,180,0,145.02,-37.7554,240,65,742215,0,4,21.5,150,
33329,Yarraville North -O,15684,3G,On-Air,Non-IBS,277,0,144.888,-37.8153,0,65,742215,0,4,13,150,
33329,Yarraville North -O,15685,3G,On-Air,Non-IBS,278,0,144.888,-37.8153,120,65,742215,0,4,13,150,
33329,Yarraville North -O,15686,3G,On-Air,Non-IBS,279,0,144.888,-37.8153,240,65,742215,0,4,13,150,
3333,Fawkner Cemetry -O,15724,3G,On-Air,Non-IBS,229,0,144.958,-37.717,0,65,742215,0,4,23,150,
3333,Fawkner Cemetry -O,15725,3G,On-Air,Non-IBS,230,0,144.958,-37.717,120,65,742215,0,4,23,150,
3333,Fawkner Cemetry -O,15726,3G,On-Air,Non-IBS,231,0,144.958,-37.717,240,65,742215,0,4,23,150,
33330,Balaclava East -O,15694,3G,On-Air,Non-IBS,250,0,145.007,-37.8798,0,65,742215,0,2,11.95,150,
33330,Balaclava East -O,15695,3G,On-Air,Non-IBS,251,0,145.007,-37.8798,120,65,742215,0,2,14,150,
33330,Balaclava East -O,15696,3G,On-Air,Non-IBS,252,0,145.007,-37.8798,240,65,742215,0,2,11.95,150,
33331,Brunswick North -O,15704,3G,On-Air,Non-IBS,253,0,144.962,-37.764,0,65,742215,0,4,10.44,150,
33331,Brunswick North -O,15705,3G,On-Air,Non-IBS,254,0,144.962,-37.764,120,65,742215,0,4,12.23,150,
33331,Brunswick North -O,15706,3G,On-Air,Non-IBS,255,0,144.962,-37.764,250,65,742215,0,4,12.23,150,
33332,Cheltenham East -O,15714,3G,On-Air,Non-IBS,37,0,145.073,-37.9615,0,65,742215,0,4,21.89,150,
33332,Cheltenham East -O,15715,3G,On-Air,Non-IBS,38,0,145.073,-37.9615,120,65,742215,0,4,21.89,150,
33332,Cheltenham East -O,15716,3G,On-Air,Non-IBS,39,0,145.073,-37.9615,240,65,742215,0,4,21.89,150,
33334,Kensington East -O,15734,3G,On-Air,Non-IBS,28,0,144.94,-37.8022,0,65,742215,0,4,26.7,150,
33334,Kensington East -O,15735,3G,On-Air,Non-IBS,29,0,144.94,-37.8022,120,65,742215,0,4,26.7,150,
33334,Kensington East -O,15736,3G,On-Air,Non-IBS,30,0,144.94,-37.8022,240,65,742215,0,4,26.7,150,
33336,Malvern South -O,15754,3G,On-Air,Non-IBS,319,0,145.039,-37.865,10,65,742215,0,2,11.61,150,
33336,Malvern South -O,15755,3G,On-Air,Non-IBS,320,0,145.039,-37.865,120,65,742215,0,2,11.61,150,
33336,Malvern South -O,15756,3G,On-Air,Non-IBS,321,0,145.039,-37.865,240,65,742215,0,2,11.15,150,
33337,Murrumbeena South -O,15764,3G,On-Air,Non-IBS,367,0,145.079,-37.9012,0,65,742265,0,3,12.1,150,
33337,Murrumbeena South -O,15765,3G,On-Air,Non-IBS,368,0,145.079,-37.9012,120,65,742265,0,3,12.1,150,
33337,Murrumbeena South -O,15766,3G,On-Air,Non-IBS,369,0,145.079,-37.9012,240,65,742265,0,3,12.1,150,
33338,Southbank East -O,15774,3G,On-Air,Non-IBS,184,0,144.965,-37.8326,0,65,742215,0,4,26.44,150,
33338,Southbank East -O,15775,3G,On-Air,Non-IBS,185,0,144.965,-37.8326,120,65,742215,0,4,26.44,150,
33338,Southbank East -O,15776,3G,On-Air,Non-IBS,186,0,144.965,-37.8326,240,65,742215,0,4,26.44,150,
33340,Abbotsford South -O,15794,3G,On-Air,Non-IBS,388,0,145,-37.813,0,65,742215,0,4,11.15,150,
33340,Abbotsford South -O,15795,3G,On-Air,Non-IBS,389,0,145,-37.813,120,65,742215,0,4,11.15,150,
33340,Abbotsford South -O,15796,3G,On-Air,Non-IBS,390,0,145,-37.813,250,65,742215,0,4,11.15,150,
33341,Carlton West -O,15814,3G,On-Air,Non-IBS,34,0,144.951,-37.8053,10,65,742215,0,4,21,150,
33341,Carlton West -O,15815,3G,On-Air,Non-IBS,35,0,144.951,-37.8053,140,65,742215,0,4,21,150,
33341,Carlton West -O,15816,3G,On-Air,Non-IBS,36,0,144.951,-37.8053,260,65,742215,0,4,21,150,
33342,Beacon Cove -O,15824,3G,On-Air,Non-IBS,217,0,144.913,-37.8459,0,65,742215,0,4,29.7,150,
33342,Beacon Cove -O,15825,3G,On-Air,Non-IBS,218,0,144.913,-37.8459,70,65,742215,0,4,29.7,150,
33342,Beacon Cove -O,15826,3G,On-Air,Non-IBS,219,0,144.913,-37.8459,240,65,742215,0,4,29.7,150,
33343,Williamstown Beach Station -O,15834,3G,On-Air,Non-IBS,238,0,144.888,-37.8595,0,65,742215,0,2,13.85,150,
33343,Williamstown Beach Station -O,15835,3G,On-Air,Non-IBS,239,0,144.888,-37.8595,120,65,742215,0,2,13.85,150,
33343,Williamstown Beach Station -O,15836,3G,On-Air,Non-IBS,240,0,144.888,-37.8595,240,65,742215,0,2,13.85,150,
33345,Maribyrnong -O,15854,3G,On-Air,Non-IBS,415,0,144.895,-37.7685,0,65,742215,0,4,39,150,
33345,Maribyrnong -O,15855,3G,On-Air,Non-IBS,416,0,144.895,-37.7685,120,65,742215,0,4,39,150,
33345,Maribyrnong -O,15856,3G,On-Air,Non-IBS,417,0,144.895,-37.7685,240,65,742215,0,4,39,150,
33346,Coode Island -O,15864,3G,On-Air,Non-IBS,220,0,144.896,-37.8223,0,65,742215,0,4,25,150,
33346,Coode Island -O,15865,3G,On-Air,Non-IBS,221,0,144.896,-37.8223,120,65,742215,0,4,25,150,
33346,Coode Island -O,15866,3G,On-Air,Non-IBS,222,0,144.896,-37.8223,240,65,742215,0,4,25,150,
33348,Dendy -O,15884,3G,On-Air,Non-IBS,241,0,145.027,-37.9231,0,65,742215,0,4,20,150,
33348,Dendy -O,15885,3G,On-Air,Non-IBS,242,0,145.027,-37.9231,140,65,742215,0,4,20,150,
33348,Dendy -O,15886,3G,On-Air,Non-IBS,243,0,145.027,-37.9231,240,65,742215,0,4,20,150,
33349,Black Rock Beach -O,15894,3G,On-Air,Non-IBS,7,0,145.015,-37.9767,0,65,742215,0,4,9,150,
33349,Black Rock Beach -O,15895,3G,On-Air,Non-IBS,8,0,145.015,-37.9767,70,65,742215,0,4,10,150,
33349,Black Rock Beach -O,15896,3G,On-Air,Non-IBS,9,0,145.015,-37.9767,140,65,742215,0,4,10,150,
3335,Keysborough East -O,15744,3G,On-Air,Non-IBS,154,0,145.187,-37.9877,0,65,742213,0,2,14,150,
3335,Keysborough East -O,15745,3G,On-Air,Non-IBS,155,0,145.187,-37.9877,120,65,742215,0,2,14,150,
3335,Keysborough East -O,15746,3G,On-Air,Non-IBS,156,0,145.187,-37.9877,240,65,742213,0,2,14,150,
33351,Greythorn -O,15914,3G,On-Air,Non-IBS,157,0,145.081,-37.7962,90,65,742215,0,2,13.5,150,
33351,Greythorn -O,15915,3G,On-Air,Non-IBS,158,0,145.081,-37.7962,200,65,742215,0,5,13.5,150,
33351,Greythorn -O,15916,3G,On-Air,Non-IBS,159,0,145.081,-37.7962,340,65,742215,0,2,13.5,150,
33352,Balwyn East -O,15924,3G,On-Air,Non-IBS,25,0,145.101,-37.8053,60,65,742215,0,2,16,150,
33352,Balwyn East -O,15925,3G,On-Air,Non-IBS,26,0,145.101,-37.8053,180,65,742215,0,2,16,150,
33352,Balwyn East -O,15926,3G,On-Air,Non-IBS,27,0,145.101,-37.8053,300,65,742215,0,2,16,150,
33353,Royal Melbourne Golf Course -O,15934,3G,On-Air,Non-IBS,13,0,145.044,-37.9806,40,65,742215,0,4,10,150,
33353,Royal Melbourne Golf Course -O,15935,3G,On-Air,Non-IBS,14,0,145.044,-37.9806,150,65,742215,0,4,10,150,
33353,Royal Melbourne Golf Course -O,15936,3G,On-Air,Non-IBS,15,0,145.044,-37.9806,270,65,742215,0,4,10,150,
33354,North Canterbury -V,15944,3G,On-Air,Non-IBS,199,0,145.083,-37.8257,40,65,742215,0,4,16.3,150,
33354,North Canterbury -V,15945,3G,On-Air,Non-IBS,200,0,145.083,-37.8257,140,65,742215,0,4,16.3,150,
33354,North Canterbury -V,15946,3G,On-Air,Non-IBS,201,0,145.083,-37.8257,280,65,742215,0,4,16.3,150,
33355,Pascoe Vale Station -O,15954,3G,On-Air,Non-IBS,145,0,144.917,-37.7365,30,65,742215,0,2,9,150,
33355,Pascoe Vale Station -O,15955,3G,On-Air,Non-IBS,146,0,144.917,-37.7365,130,65,742215,0,2,9,150,
33355,Pascoe Vale Station -O,15956,3G,On-Air,Non-IBS,147,0,144.917,-37.7365,210,65,742215,0,2,9.9,150,
33357,Coonans Hill -O,15974,3G,On-Air,Non-IBS,133,0,144.934,-37.7541,30,65,742215,0,4,18,150,
33357,Coonans Hill -O,15975,3G,On-Air,Non-IBS,134,0,144.934,-37.7541,120,65,742215,0,4,18,150,
33357,Coonans Hill -O,15976,3G,On-Air,Non-IBS,135,0,144.934,-37.7541,240,65,742215,0,4,18,150,
33359,Point Ormond -O,15994,3G,On-Air,Non-IBS,259,0,144.976,-37.8799,20,65,742215,0,4,12.73,150,
33359,Point Ormond -O,15995,3G,On-Air,Non-IBS,260,0,144.976,-37.8799,90,65,742215,0,4,12.93,150,
33359,Point Ormond -O,15996,3G,On-Air,Non-IBS,261,0,144.976,-37.8799,150,65,742215,0,4,12.93,150,
33361,Kew West -O,16014,3G,On-Air,Non-IBS,235,0,145.039,-37.8096,0,65,742215,0,3,16.5,150,
33361,Kew West -O,16015,3G,On-Air,Non-IBS,236,0,145.039,-37.8096,120,65,742215,0,3,16.5,150,
33361,Kew West -O,16016,3G,On-Air,Non-IBS,237,0,145.039,-37.8096,240,65,742215,0,3,16.5,150,
33362,MAB Docklands -O,16024,3G,On-Air,Non-IBS,205,0,144.931,-37.819,10,65,742215,0,9,40,150,
33362,MAB Docklands -O,16025,3G,On-Air,Non-IBS,206,0,144.931,-37.819,150,65,742215,0,9,40,150,
33362,MAB Docklands -O,16026,3G,On-Air,Non-IBS,207,0,144.931,-37.819,240,65,742215,0,9,40,150,
33363,Parkville West -O,16034,3G,On-Air,Non-IBS,346,0,144.937,-37.7912,0,65,742215,0,4,25.4,150,
33363,Parkville West -O,16035,3G,On-Air,Non-IBS,347,0,144.937,-37.7912,120,65,742215,0,4,25.4,150,
33363,Parkville West -O,16036,3G,On-Air,Non-IBS,348,0,144.937,-37.7912,240,65,742215,0,4,25.4,150,
33364,Melbourne Airport East -O,16044,3G,On-Air,Non-IBS,160,0,144.862,-37.679,80,65,742215,0,4,27,150,
33364,Melbourne Airport East -O,16045,3G,On-Air,Non-IBS,161,0,144.862,-37.679,180,65,742215,0,4,27,150,
33364,Melbourne Airport East -O,16046,3G,On-Air,Non-IBS,162,0,144.862,-37.679,300,65,742215,0,4,27,150,
33366,Hughesdale -O,16064,3G,On-Air,Non-IBS,382,0,145.083,-37.9112,30,65,742215,0,4,12,150,
33366,Hughesdale -O,16065,3G,On-Air,Non-IBS,383,0,145.083,-37.9112,150,65,742215,0,4,12,150,
33366,Hughesdale -O,16066,3G,On-Air,Non-IBS,384,0,145.083,-37.9112,270,65,742215,0,4,12,150,
33367,Highett North -O,16074,3G,On-Air,Non-IBS,412,0,145.022,-37.9481,90,65,742265,0,2,14.67,150,
33367,Highett North -O,16075,3G,On-Air,Non-IBS,413,0,145.022,-37.9481,220,65,742265,0,2,14.67,150,
33367,Highett North -O,16076,3G,On-Air,Non-IBS,414,0,145.022,-37.9481,350,65,742265,0,2,14.67,150,
33378,Williamstown Central,16234,3G,On-Air,Non-IBS,235,0,144.898,-37.8602,140,65,742211,0,4,15,150,
33378,Williamstown Central,16235,3G,On-Air,Non-IBS,236,0,144.898,-37.8602,220,65,742211,0,4,15,150,
33378,Williamstown Central,16236,3G,On-Air,Non-IBS,237,0,144.898,-37.8602,350,65,742215,0,4,15,150,
33383,Port Melbourne North,16274,3G,On-Air,Non-IBS,211,0,144.922,-37.8359,20,65,742215,0,4,18,150,
33383,Port Melbourne North,16275,3G,On-Air,Non-IBS,212,0,144.922,-37.8359,140,65,742215,0,5,18,150,
33383,Port Melbourne North,16276,3G,On-Air,Non-IBS,213,0,144.922,-37.8359,260,65,742215,0,6,18,150,
33384,Malvern East,16284,3G,On-Air,Non-IBS,211,0,145.069,-37.8797,60,65,742215,0,4,18,150,
33384,Malvern East,16285,3G,On-Air,Non-IBS,212,0,145.069,-37.8797,165,65,742215,0,4,18,150,
33384,Malvern East,16286,3G,On-Air,Non-IBS,213,0,145.069,-37.8797,285,65,742215,0,4,18,150,
33386,Victoria Harbour,16304,3G,On-Air,Non-IBS,355,0,144.944,-37.8173,80,65,742215,0,4,28,150,
33386,Victoria Harbour,16305,3G,On-Air,Non-IBS,356,0,144.944,-37.8173,180,65,742215,0,4,28,150,
33386,Victoria Harbour,16306,3G,On-Air,Non-IBS,357,0,144.944,-37.8173,300,65,742215,0,4,28,150,
33387,Brighton Central,16314,3G,On-Air,Non-IBS,397,0,145.003,-37.9312,10,65,742215,0,2,11.35,150,
33387,Brighton Central,16315,3G,On-Air,Non-IBS,398,0,145.003,-37.9312,100,65,742215,0,4,11.35,150,
33387,Brighton Central,16316,3G,On-Air,Non-IBS,399,0,145.003,-37.9312,270,65,742215,0,4,11.35,150,
33388,Lonsdale & King,16324,3G,On-Air,Non-IBS,88,0,144.954,-37.8163,20,65,742215,0,4,30,150,
33388,Lonsdale & King,16325,3G,On-Air,Non-IBS,89,0,144.954,-37.8163,110,65,742215,0,4,30,150,
33388,Lonsdale & King,16326,3G,On-Air,Non-IBS,90,0,144.954,-37.8163,270,65,742215,0,4,30,150,
33389,Bourke & Spencer,16334,3G,On-Air,Non-IBS,85,0,144.954,-37.8179,80,65,742215,0,4,33,150,
33389,Bourke & Spencer,16335,3G,On-Air,Non-IBS,86,0,144.954,-37.8179,240,65,742215,0,4,33,150,
33389,Bourke & Spencer,16336,3G,On-Air,Non-IBS,87,0,144.954,-37.8179,320,65,742215,0,4,33,150,
3339,Vermont -O,15784,3G,On-Air,Non-IBS,19,0,145.194,-37.8383,10,65,742215,0,2,8.5,150,
3339,Vermont -O,15785,3G,On-Air,Non-IBS,20,0,145.194,-37.8383,120,65,742215,0,2,8.5,150,
3339,Vermont -O,15786,3G,On-Air,Non-IBS,21,0,145.194,-37.8383,240,65,742215,0,2,8.5,150,
33391,Exhibition & Little Lonsdale,16354,3G,On-Air,Non-IBS,118,0,144.968,-37.8105,0,65,742215,2,5,38,150,
33391,Exhibition & Little Lonsdale,16355,3G,On-Air,Non-IBS,119,0,144.968,-37.8105,140,65,742215,2,5,38,150,
33391,Exhibition & Little Lonsdale,16356,3G,On-Air,Non-IBS,120,0,144.968,-37.8105,250,65,742215,2,4,38,150,
33394,Flinders & Russell,16374,3G,On-Air,Non-IBS,109,0,144.969,-37.8172,60,65,742215,0,4,13,150,
33394,Flinders & Russell,16375,3G,On-Air,Non-IBS,110,0,144.969,-37.8172,120,65,742215,0,6,27,150,
33394,Flinders & Russell,16376,3G,On-Air,Non-IBS,111,0,144.969,-37.8172,250,65,742215,0,4,13,150,
33395,Flinders Lane,16384,3G,On-Air,Non-IBS,70,0,144.96,-37.8197,70,65,742215,0,4,15,150,
33395,Flinders Lane,16385,3G,On-Air,Non-IBS,71,0,144.96,-37.8197,230,65,742215,0,4,15,150,
33395,Flinders Lane,16386,3G,On-Air,Non-IBS,72,0,144.96,-37.8197,0,65,742215,0,4,16,150,
33396,Pascoe Vale South,16404,3G,On-Air,Non-IBS,64,0,144.937,-37.7361,0,65,742215,0,4,14.5,150,
33396,Pascoe Vale South,16405,3G,On-Air,Non-IBS,65,0,144.937,-37.7361,120,65,742215,0,4,17.5,150,
33396,Pascoe Vale South,16406,3G,On-Air,Non-IBS,66,0,144.937,-37.7361,240,65,742215,0,2,16.3,150,
33400,Prahran South,16434,3G,On-Air,Non-IBS,322,0,145.003,-37.8604,140,65,742215,0,4,12,150,
33400,Prahran South,16435,3G,On-Air,Non-IBS,323,0,145.003,-37.8604,260,65,742215,0,4,12,150,
33400,Prahran South,16436,3G,On-Air,Non-IBS,324,0,145.003,-37.8604,340,65,742215,0,4,22.8,150,
33401,Caulfield Central,16444,3G,On-Air,Non-IBS,349,0,145.021,-37.8818,30,65,742215,0,4,22.8,150,
33401,Caulfield Central,16445,3G,On-Air,Non-IBS,350,0,145.021,-37.8818,120,65,742215,0,4,22.8,150,
33401,Caulfield Central,16446,3G,On-Air,Non-IBS,351,0,145.021,-37.8818,250,65,742215,0,4,23.78,150,
33402,Gardenvale South,16454,3G,On-Air,Non-IBS,247,0,145.012,-37.8986,0,65,742215,0,4,23.78,150,
33402,Gardenvale South,16455,3G,On-Air,Non-IBS,248,0,145.012,-37.8986,120,65,742215,0,4,23.78,150,
33402,Gardenvale South,16456,3G,On-Air,Non-IBS,249,0,145.012,-37.8986,240,65,742215,0,4,11.17,150,
